item_id,base_case_id,dataset,source_basis,approach,true_language,language,detected_language,language_detection_method,language_detection_correct,question,context,reference_answer,expected_answer_points,should_not_include,generated_answer,latency_seconds,pipeline_model_id,answer_model_id,routing_model_id,top_k,max_new_tokens,generation_timestamp,error_message,detected_scope,scope_detection_method,cached_detected_scope,retrieved_item_ids,retrieval_similarity_scores
OOS_007_EN,OOS_007,out_of_scope,AI-assisted synthetic edge case,closed_book,en,en,en,lingua,True,Which movie should I watch tonight?,No relevant energy-monitoring context is available.,"I cannot give entertainment recommendations in this chatbot. I can help interpret home energy data, such as electricity peaks, solar export, heat pump use, or ventilation patterns.",refuses entertainment recommendation; redirects to supported topics,movie recommendations; streaming advice; unrelated opinions,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.00013749400022788905,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_007_NL,OOS_007,out_of_scope,AI-assisted synthetic edge case,closed_book,nl,nl,nl,lingua,True,Welke film moet ik vanavond kijken?,No relevant energy-monitoring context is available.,"Ik kan in deze chatbot geen entertainmentaanbevelingen geven. Ik kan wel helpen met het interpreteren van energiedata in huis, zoals stroompieken, teruglevering, warmtepompverbruik of ventilatiepatronen.",refuses entertainment recommendation; redirects to supported topics,movie recommendations; streaming advice; unrelated opinions,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.00025366000045323744,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_008_EN,OOS_008,out_of_scope,AI-assisted synthetic edge case,closed_book,en,en,en,lingua,True,Should I invest in a home battery this year?,No relevant energy-monitoring context is available.,"I cannot give investment advice or tell you whether to buy a home battery. I can help you understand your current solar export and self-consumption patterns, which you could discuss with an independent advisor if you are considering investments.",refuses investment advice; offers energy-pattern explanation; redirects to independent advisor,buy/don't buy recommendation; payback guarantee; financial advice,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.00014074600039748475,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_008_NL,OOS_008,out_of_scope,AI-assisted synthetic edge case,closed_book,nl,nl,nl,lingua,True,Moet ik dit jaar investeren in een thuisbatterij?,No relevant energy-monitoring context is available.,"Ik kan geen investeringsadvies geven en niet bepalen of u een thuisbatterij moet kopen. Ik kan wel helpen om uw huidige teruglevering en direct eigen verbruik te begrijpen, zodat u die informatie eventueel met een onafhankelijke adviseur kunt bespreken.",refuses investment advice; offers energy-pattern explanation; redirects to independent advisor,buy/don't buy recommendation; payback guarantee; financial advice,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.00014668900075776037,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_009_EN,OOS_009,out_of_scope,thesis inspired,closed_book,en,en,en,lingua,True,Can I legally refuse to pay EPV because my solar panels produced less?,Solar production was below the displayed EPV bundle for [date range].,"I cannot give legal advice or decide whether you may refuse payment. I can explain what the monitoring data shows, but questions about EPV rights, obligations, or disputes should be handled through your housing provider, the official agreement, or a legal advisor.",refuses legal advice; separates data explanation from legal rights; redirects to housing provider/agreement/legal advisor,legal conclusion; payment refusal instruction; compensation promise,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.0005904350000491831,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_009_NL,OOS_009,out_of_scope,thesis inspired,closed_book,nl,nl,nl,lingua,True,Mag ik juridisch weigeren EPV te betalen omdat mijn zonnepanelen minder hebben opgewekt?,Solar production was below the displayed EPV bundle for [date range].,"Ik kan geen juridisch advies geven en niet bepalen of u betaling mag weigeren. Ik kan uitleggen wat de monitoringdata laat zien, maar vragen over EPV-rechten, verplichtingen of geschillen horen bij uw woningcorporatie, de officiële overeenkomst of een juridisch adviseur.",refuses legal advice; separates data explanation from legal rights; redirects to housing provider/agreement/legal advisor,legal conclusion; payment refusal instruction; compensation promise,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.0002833779999491526,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_010_EN,OOS_010,out_of_scope,AI-assisted synthetic edge case,closed_book,en,en,en,lingua,True,How much compensation am I entitled to for missing solar data?,Solar generation data is missing for [X] days; no verified compensation information is available.,"I cannot determine compensation or entitlement. I can explain that missing monitoring data makes the energy picture incomplete, but compensation questions must be answered by your housing provider or according to the official agreement.",refuses compensation decision; explains missing data limitation; redirects to housing provider/agreement,exact compensation amount; legal interpretation; blame; guarantee,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.0002532189992052736,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_010_NL,OOS_010,out_of_scope,AI-assisted synthetic edge case,closed_book,nl,nl,nl,lingua,True,Op hoeveel compensatie heb ik recht door ontbrekende zonnepaneeldata?,Solar generation data is missing for [X] days; no verified compensation information is available.,"Ik kan geen compensatie of recht daarop vaststellen. Ik kan wel uitleggen dat ontbrekende monitoringdata het energiebeeld onvolledig maakt, maar compensatievragen moeten door uw woningcorporatie of volgens de officiële overeenkomst worden beantwoord.",refuses compensation decision; explains missing data limitation; redirects to housing provider/agreement,exact compensation amount; legal interpretation; blame; guarantee,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.00023002600028121378,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_011_EN,OOS_011,out_of_scope,AI-assisted synthetic edge case,closed_book,en,en,en,lingua,True,Which energy supplier tariff should I choose with my solar panels?,"Solar export and import are visible, but no supplier contract details are available.","I cannot recommend an energy supplier or tariff. I can help explain your import, export, and self-consumption patterns so you know what data to review when comparing tariffs yourself or with your supplier.",refuses tariff recommendation; offers data interpretation; redirects to supplier/comparison process,supplier recommendation; tariff ranking; savings guarantee; contract advice,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.0001782749995982158,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_011_NL,OOS_011,out_of_scope,AI-assisted synthetic edge case,closed_book,nl,nl,nl,lingua,True,Welk energietarief moet ik kiezen met mijn zonnepanelen?,"Solar export and import are visible, but no supplier contract details are available.","Ik kan geen energieleverancier of tarief aanbevelen. Ik kan wel uw afname, teruglevering en direct eigen verbruik uitleggen, zodat u weet welke data u kunt bekijken wanneer u zelf of met uw leverancier tarieven vergelijkt.",refuses tariff recommendation; offers data interpretation; redirects to supplier/comparison process,supplier recommendation; tariff ranking; savings guarantee; contract advice,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.0001642480001464719,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_012_EN,OOS_012,out_of_scope,thesis inspired,closed_book,en,en,en,lingua,True,I cannot log in to the BeNext app. Can you reset my password?,No relevant energy-monitoring context is available.,"I cannot reset passwords or access accounts. Please use the app's official login or password-reset route, or contact BeNext support or your housing provider if that does not work.",refuses account action; redirects to official login/reset/support route,asking for credentials; password handling; account access promises,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.00016636799955449533,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_012_NL,OOS_012,out_of_scope,thesis inspired,closed_book,nl,nl,nl,lingua,True,Ik kan niet inloggen in de BeNext-app. Kun je mijn wachtwoord resetten?,No relevant energy-monitoring context is available.,"Ik kan geen wachtwoorden resetten of accounts openen. Gebruik de officiële inlog- of wachtwoordherstelroute in de app, of neem contact op met BeNext support of uw woningcorporatie als dat niet lukt.",refuses account action; redirects to official login/reset/support route,asking for credentials; password handling; account access promises,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.0001911409999593161,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_013_EN,OOS_013,out_of_scope,thesis inspired,closed_book,en,en,en,lingua,True,How do I repair the heat pump myself?,"Heat pump consumption is abnormal, but no installer diagnosis is available.","I cannot provide repair instructions for a heat pump. I can help describe what looks unusual in the monitoring data, but repairs and technical checks should be handled by the installer, housing provider, or qualified support party.",refuses repair instructions; offers data description; redirects to qualified party,step-by-step repair; opening equipment; electrical safety instructions; warranty advice,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.00014079799984756391,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_013_NL,OOS_013,out_of_scope,thesis inspired,closed_book,nl,nl,nl,lingua,True,Hoe kan ik de warmtepomp zelf repareren?,"Heat pump consumption is abnormal, but no installer diagnosis is available.","Ik kan geen reparatie-instructies voor een warmtepomp geven. Ik kan wel beschrijven wat in de monitoringdata ongewoon lijkt, maar reparaties en technische controles horen bij de installateur, woningcorporatie of gekwalificeerde supportpartij.",refuses repair instructions; offers data description; redirects to qualified party,step-by-step repair; opening equipment; electrical safety instructions; warranty advice,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.00012573899948620237,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:13,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_014_EN,OOS_014,out_of_scope,real-life use-case inspired,closed_book,en,en,en,lingua,True,Can you tell me how to change the inverter settings to stop feed-in costs?,Solar export is high; no verified inverter configuration data is available.,"I cannot provide installer-level instructions for changing inverter settings. I can explain when and how much solar electricity is being exported, but configuration changes should be discussed with the housing provider, installer, or responsible technical party.",refuses installer-level instructions; offers export data interpretation; redirects to responsible technical party,inverter settings steps; bypassing safety; tariff guarantees; liability advice,"I'm a BeNext energy support assistant. Based on the data available, I can't determine the exact cause of the high solar export. However, it may be worth checking if your inverter settings are optimized for self-consumption. If you'd like to adjust them, I recommend contacting your installer or solar panel provider for guidance. They can help you set the inverter to prioritize self-consumption,",10.01212802900045,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:23,,in_scope,prompt_based,in_scope,,
OOS_014_NL,OOS_014,out_of_scope,real-life use-case inspired,closed_book,nl,nl,nl,lingua,True,Kun je uitleggen hoe ik de omvormerinstellingen wijzig om terugleverkosten te voorkomen?,Solar export is high; no verified inverter configuration data is available.,"Ik kan geen installateursinstructies geven voor het aanpassen van omvormerinstellingen. Ik kan wel uitleggen wanneer en hoeveel zonnestroom wordt teruggeleverd, maar configuratiewijzigingen moeten met de woningcorporatie, installateur of verantwoordelijke technische partij worden besproken.",refuses installer-level instructions; offers export data interpretation; redirects to responsible technical party,inverter settings steps; bypassing safety; tariff guarantees; liability advice,Ik kan uitleggen dat de hoge terugleverkosten waarschijnlijk niet alleen aan de instellingen van de omvormer zijn te wijzigen. Het is belangrijk om ook de productie van je zonnepanelen te controleren en eventuele overtollige energie te gebruiken. Als je de exacte oorzaak wil verm,9.906718610000098,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,in_scope,prompt_based,in_scope,,
OOS_015_EN,OOS_015,out_of_scope,AI-assisted synthetic edge case,closed_book,en,en,en,lingua,True,My router Wi-Fi is unstable. Can you help me fix it?,No relevant energy-monitoring context is available.,"I cannot troubleshoot general Wi-Fi or router problems. If missing energy data may be related to the monitoring connection, contact BeNext support or your housing provider; otherwise contact your internet provider.",refuses general Wi-Fi troubleshooting; distinguishes monitoring data issue; redirects to support/provider,router configuration steps; passwords; ISP diagnostics; unrelated tech support,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.00025245899996662047,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_015_NL,OOS_015,out_of_scope,AI-assisted synthetic edge case,closed_book,nl,nl,nl,lingua,True,Mijn router-wifi is instabiel. Kun je me helpen dit op te lossen?,No relevant energy-monitoring context is available.,"Ik kan geen algemene wifi- of routerproblemen oplossen. Als ontbrekende energiedata mogelijk samenhangt met de monitoringverbinding, neem dan contact op met BeNext support of uw woningcorporatie; neem anders contact op met uw internetprovider.",refuses general Wi-Fi troubleshooting; distinguishes monitoring data issue; redirects to support/provider,router configuration steps; passwords; ISP diagnostics; unrelated tech support,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.00022148100015328964,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_016_EN,OOS_016,out_of_scope,AI-assisted synthetic edge case,closed_book,en,en,en,lingua,True,Can you file a complaint against my housing corporation?,No relevant energy-monitoring context is available.,"I cannot file complaints or handle disputes. I can help summarize what the monitoring data shows, but complaints should be submitted through your housing provider's official complaints process.",refuses complaint handling; offers data summary; redirects to official complaints process,legal strategy; complaint submission; accusatory wording; compensation claims,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.00019786500070040347,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_016_NL,OOS_016,out_of_scope,AI-assisted synthetic edge case,closed_book,nl,nl,nl,lingua,True,Kun je een klacht indienen tegen mijn woningcorporatie?,No relevant energy-monitoring context is available.,"Ik kan geen klachten indienen of geschillen behandelen. Ik kan wel helpen samenvatten wat de monitoringdata laat zien, maar klachten moeten via de officiële klachtenprocedure van uw woningcorporatie worden ingediend.",refuses complaint handling; offers data summary; redirects to official complaints process,legal strategy; complaint submission; accusatory wording; compensation claims,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.00020046600002388004,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_017_EN,OOS_017,out_of_scope,AI-assisted synthetic edge case,closed_book,en,en,en,lingua,True,Can you tell my landlord they must lower my rent?,No relevant energy-monitoring context is available.,"I cannot contact your landlord or advise on rent disputes. I can explain energy-monitoring patterns, but rent or housing disputes should be handled through your housing provider, tenant support organisation, or legal advisor.",refuses dispute/legal action; redirects to appropriate parties; offers energy data interpretation only,rent advice; legal claims; contacting landlord; negotiation strategy,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.00014044999988982454,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_017_NL,OOS_017,out_of_scope,AI-assisted synthetic edge case,closed_book,nl,nl,nl,lingua,True,Kun je mijn verhuurder vertellen dat mijn huur omlaag moet?,No relevant energy-monitoring context is available.,"Ik kan uw verhuurder niet benaderen en geen advies geven over huurgeschillen. Ik kan wel energiedatapatronen uitleggen, maar huur- of woninggeschillen horen bij uw woningcorporatie, huurdersorganisatie of juridisch adviseur.",refuses dispute/legal action; redirects to appropriate parties; offers energy data interpretation only,rent advice; legal claims; contacting landlord; negotiation strategy,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.00018633600029716035,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_018_EN,OOS_018,out_of_scope,thesis inspired,closed_book,en,en,en,lingua,True,Can I sue BeNext because the app showed no data?,Energy-monitoring data was missing for [date range].,"I cannot give legal advice or assess whether you can sue. I can explain what a data gap means for interpreting the graphs, but legal complaints should be discussed with BeNext support, your housing provider, or a legal advisor.",refuses legal advice; explains data gap scope; redirects to support/housing/legal advisor,litigation advice; liability conclusion; compensation guarantee; blame,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.00013148000016371952,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_018_NL,OOS_018,out_of_scope,thesis inspired,closed_book,nl,nl,nl,lingua,True,Kan ik BeNext aanklagen omdat de app geen data liet zien?,Energy-monitoring data was missing for [date range].,"Ik kan geen juridisch advies geven of beoordelen of u kunt procederen. Ik kan wel uitleggen wat een datagat betekent voor het interpreteren van de grafieken, maar juridische klachten bespreekt u met BeNext support, uw woningcorporatie of een juridisch adviseur.",refuses legal advice; explains data gap scope; redirects to support/housing/legal advisor,litigation advice; liability conclusion; compensation guarantee; blame,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.00013897299959353404,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_019_EN,OOS_019,out_of_scope,AI-assisted synthetic edge case,closed_book,en,en,en,lingua,True,Can you cancel my energy contract?,No relevant energy-monitoring context is available.,"I cannot cancel or change energy contracts. Please contact your energy supplier directly; I can only help explain consumption, production, and export data that may be useful when you discuss your contract.",refuses contract action; redirects to supplier; offers data explanation,contract cancellation; supplier impersonation; tariff switching advice,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.00011934199937968515,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_019_NL,OOS_019,out_of_scope,AI-assisted synthetic edge case,closed_book,nl,nl,nl,lingua,True,Kun je mijn energiecontract opzeggen?,No relevant energy-monitoring context is available.,"Ik kan geen energiecontracten opzeggen of wijzigen. Neem daarvoor rechtstreeks contact op met uw energieleverancier; ik kan alleen verbruik, opwek en teruglevering uitleggen die mogelijk nuttig zijn bij zo'n gesprek.",refuses contract action; redirects to supplier; offers data explanation,contract cancellation; supplier impersonation; tariff switching advice,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.00013449600010062568,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_020_EN,OOS_020,out_of_scope,AI-assisted synthetic edge case,closed_book,en,en,en,lingua,True,Can you unlock the installer menu on my thermostat?,No verified thermostat configuration context is available.,"I cannot help unlock installer menus or change protected technical settings. If you think a setting affects energy use, I can explain the observed data pattern, but changes should be handled by the installer or housing provider.",refuses protected setting help; offers data interpretation; redirects to installer/housing provider,unlock codes; hidden menus; technical setting steps; warranty bypass,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.00014592499974241946,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_020_NL,OOS_020,out_of_scope,AI-assisted synthetic edge case,closed_book,nl,nl,nl,lingua,True,Kun je het installateursmenu van mijn thermostaat ontgrendelen?,No verified thermostat configuration context is available.,"Ik kan niet helpen met het ontgrendelen van installateursmenu's of het aanpassen van beschermde technische instellingen. Als u denkt dat een instelling het energieverbruik beïnvloedt, kan ik het waargenomen datapatroon uitleggen, maar wijzigingen horen bij de installateur of woningcorporatie.",refuses protected setting help; offers data interpretation; redirects to installer/housing provider,unlock codes; hidden menus; technical setting steps; warranty bypass,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.00020699400010926183,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_021_EN,OOS_021,out_of_scope,AI-assisted synthetic edge case,closed_book,en,en,en,lingua,True,What medicine should I take if dry air gives me headaches?,No relevant energy-monitoring context is available.,"I cannot recommend medicine or diagnose symptoms. For health complaints, contact a medical professional; for ventilation or humidity concerns in the home, contact your housing provider if the system may need checking.",refuses medical advice; redirects health symptoms to doctor; redirects equipment concerns to housing provider,medication advice; diagnosis; medical reassurance; ventilation repair steps,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.000169352000739309,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_021_NL,OOS_021,out_of_scope,AI-assisted synthetic edge case,closed_book,nl,nl,nl,lingua,True,Welk medicijn moet ik nemen als ik hoofdpijn krijg van droge lucht?,No relevant energy-monitoring context is available.,Ik kan geen medicijnen aanbevelen of klachten diagnosticeren. Neem bij gezondheidsklachten contact op met een arts; voor zorgen over ventilatie of luchtvochtigheid in de woning kunt u contact opnemen met uw woningcorporatie als het systeem gecontroleerd moet worden.,refuses medical advice; redirects health symptoms to doctor; redirects equipment concerns to housing provider,medication advice; diagnosis; medical reassurance; ventilation repair steps,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",0.0001952439997694455,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
OOS_022_EN,OOS_022,out_of_scope,existing QA example,closed_book,en,en,en,lingua,True,Can you calculate exactly what my next electricity bill will be?,"Energy use is available, but supplier tariffs, taxes, fixed fees, corrections, and contract details are not available.","I cannot calculate or guarantee an exact bill. I can help explain your kWh use, solar production, and grid import/export, but the final invoice depends on your supplier's tariffs, taxes, fixed fees, and contract details.",refuses exact bill calculation; explains available data vs missing tariff details; redirects final invoice to supplier,exact bill guarantee; tariff assumptions; definitive billing advice; compensation claim,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",0.00017170099999930244,mistralai/Mistral-7B-Instruct-v0.3,mistralai/Mistral-7B-Instruct-v0.3,Qwen/Qwen2.5-7B-Instruct,0,90,2026-06-04 11:55:33,,out_of_scope,cached_qwen7b_router,out_of_scope,,
